"代码","简称","时间","开盘价(元)"
"HKDCNY.EX","港币中间价","2009-10-09","0.8809"
"HKDCNY.EX","港币中间价","2009-10-12","0.8810"
"HKDCNY.EX","港币中间价","2009-10-13","0.8809"
"HKDCNY.EX","港币中间价","2009-10-14","0.8809"
"HKDCNY.EX","港币中间价","2009-10-15","0.8809"
"HKDCNY.EX","港币中间价","2009-10-16","0.8809"
"HKDCNY.EX","港币中间价","2009-10-19","0.8810"
"HKDCNY.EX","港币中间价","2009-10-20","0.8809"
"HKDCNY.EX","港币中间价","2009-10-21","0.8810"
"HKDCNY.EX","港币中间价","2009-10-22","0.8809"
"HKDCNY.EX","港币中间价","2009-10-23","0.8810"
"HKDCNY.EX","港币中间价","2009-10-26","0.8810"
"HKDCNY.EX","港币中间价","2009-10-27","0.8811"
"HKDCNY.EX","港币中间价","2009-10-28","0.8811"
"HKDCNY.EX","港币中间价","2009-10-29","0.8811"
"HKDCNY.EX","港币中间价","2009-10-30","0.8810"
"HKDCNY.EX","港币中间价","2009-11-02","0.8810"
"HKDCNY.EX","港币中间价","2009-11-03","0.8810"
"HKDCNY.EX","港币中间价","2009-11-04","0.8810"
"HKDCNY.EX","港币中间价","2009-11-05","0.8810"
"HKDCNY.EX","港币中间价","2009-11-06","0.8810"
"HKDCNY.EX","港币中间价","2009-11-09","0.8809"
"HKDCNY.EX","港币中间价","2009-11-10","0.8809"
"HKDCNY.EX","港币中间价","2009-11-11","0.8809"
"HKDCNY.EX","港币中间价","2009-11-12","0.8809"
"HKDCNY.EX","港币中间价","2009-11-13","0.8809"
"HKDCNY.EX","港币中间价","2009-11-16","0.8809"
"HKDCNY.EX","港币中间价","2009-11-17","0.8809"
"HKDCNY.EX","港币中间价","2009-11-18","0.8810"
"HKDCNY.EX","港币中间价","2009-11-19","0.8810"
"HKDCNY.EX","港币中间价","2009-11-20","0.8810"
"HKDCNY.EX","港币中间价","2009-11-23","0.8810"
"HKDCNY.EX","港币中间价","2009-11-24","0.8810"
"HKDCNY.EX","港币中间价","2009-11-25","0.8810"
"HKDCNY.EX","港币中间价","2009-11-26","0.8809"
"HKDCNY.EX","港币中间价","2009-11-27","0.8809"
"HKDCNY.EX","港币中间价","2009-11-30","0.8809"
"HKDCNY.EX","港币中间价","2009-12-01","0.8809"
"HKDCNY.EX","港币中间价","2009-12-02","0.8809"
"HKDCNY.EX","港币中间价","2009-12-03","0.8809"
"HKDCNY.EX","港币中间价","2009-12-04","0.8809"
"HKDCNY.EX","港币中间价","2009-12-07","0.8810"
"HKDCNY.EX","港币中间价","2009-12-08","0.8810"
"HKDCNY.EX","港币中间价","2009-12-09","0.8810"
"HKDCNY.EX","港币中间价","2009-12-10","0.8809"
"HKDCNY.EX","港币中间价","2009-12-11","0.8809"
"HKDCNY.EX","港币中间价","2009-12-14","0.8809"
"HKDCNY.EX","港币中间价","2009-12-15","0.8808"
"HKDCNY.EX","港币中间价","2009-12-16","0.8806"
"HKDCNY.EX","港币中间价","2009-12-17","0.8807"
"HKDCNY.EX","港币中间价","2009-12-18","0.8804"
"HKDCNY.EX","港币中间价","2009-12-21","0.8803"
"HKDCNY.EX","港币中间价","2009-12-22","0.8805"
"HKDCNY.EX","港币中间价","2009-12-23","0.8805"
"HKDCNY.EX","港币中间价","2009-12-24","0.8807"
"HKDCNY.EX","港币中间价","2009-12-25","0.8804"
"HKDCNY.EX","港币中间价","2009-12-28","0.8805"
"HKDCNY.EX","港币中间价","2009-12-29","0.8803"
"HKDCNY.EX","港币中间价","2009-12-30","0.8805"
"HKDCNY.EX","港币中间价","2009-12-31","0.8805"
"HKDCNY.EX","港币中间价","2010-01-04","0.8804"
"HKDCNY.EX","港币中间价","2010-01-05","0.8803"
"HKDCNY.EX","港币中间价","2010-01-06","0.8803"
"HKDCNY.EX","港币中间价","2010-01-07","0.8805"
"HKDCNY.EX","港币中间价","2010-01-08","0.8804"
"HKDCNY.EX","港币中间价","2010-01-11","0.8804"
"HKDCNY.EX","港币中间价","2010-01-12","0.8804"
"HKDCNY.EX","港币中间价","2010-01-13","0.8804"
"HKDCNY.EX","港币中间价","2010-01-14","0.8803"
"HKDCNY.EX","港币中间价","2010-01-15","0.8799"
"HKDCNY.EX","港币中间价","2010-01-18","0.8798"
"HKDCNY.EX","港币中间价","2010-01-19","0.8794"
"HKDCNY.EX","港币中间价","2010-01-20","0.8795"
"HKDCNY.EX","港币中间价","2010-01-21","0.8789"
"HKDCNY.EX","港币中间价","2010-01-22","0.8785"
"HKDCNY.EX","港币中间价","2010-01-25","0.8783"
"HKDCNY.EX","港币中间价","2010-01-26","0.8789"
"HKDCNY.EX","港币中间价","2010-01-27","0.8780"
"HKDCNY.EX","港币中间价","2010-01-28","0.8780"
"HKDCNY.EX","港币中间价","2010-01-29","0.8783"
"HKDCNY.EX","港币中间价","2010-02-01","0.8790"
"HKDCNY.EX","港币中间价","2010-02-02","0.8789"
"HKDCNY.EX","港币中间价","2010-02-03","0.8790"
"HKDCNY.EX","港币中间价","2010-02-04","0.8790"
"HKDCNY.EX","港币中间价","2010-02-05","0.8786"
"HKDCNY.EX","港币中间价","2010-02-08","0.8785"
"HKDCNY.EX","港币中间价","2010-02-09","0.8785"
"HKDCNY.EX","港币中间价","2010-02-10","0.8788"
"HKDCNY.EX","港币中间价","2010-02-11","0.8787"
"HKDCNY.EX","港币中间价","2010-02-12","0.8787"
"HKDCNY.EX","港币中间价","2010-02-22","0.8791"
"HKDCNY.EX","港币中间价","2010-02-23","0.8794"
"HKDCNY.EX","港币中间价","2010-02-24","0.8794"
"HKDCNY.EX","港币中间价","2010-02-25","0.8792"
"HKDCNY.EX","港币中间价","2010-02-26","0.8793"
"HKDCNY.EX","港币中间价","2010-03-01","0.8795"
"HKDCNY.EX","港币中间价","2010-03-02","0.8792"
"HKDCNY.EX","港币中间价","2010-03-03","0.8794"
"HKDCNY.EX","港币中间价","2010-03-04","0.8794"
"HKDCNY.EX","港币中间价","2010-03-05","0.8793"
"HKDCNY.EX","港币中间价","2010-03-08","0.8795"
"HKDCNY.EX","港币中间价","2010-03-09","0.8799"
"HKDCNY.EX","港币中间价","2010-03-10","0.8797"
"HKDCNY.EX","港币中间价","2010-03-11","0.8798"
"HKDCNY.EX","港币中间价","2010-03-12","0.8797"
"HKDCNY.EX","港币中间价","2010-03-15","0.8799"
"HKDCNY.EX","港币中间价","2010-03-16","0.8798"
"HKDCNY.EX","港币中间价","2010-03-17","0.8796"
"HKDCNY.EX","港币中间价","2010-03-18","0.8795"
"HKDCNY.EX","港币中间价","2010-03-19","0.8796"
"HKDCNY.EX","港币中间价","2010-03-22","0.8797"
"HKDCNY.EX","港币中间价","2010-03-23","0.8796"
"HKDCNY.EX","港币中间价","2010-03-24","0.8794"
"HKDCNY.EX","港币中间价","2010-03-25","0.8796"
"HKDCNY.EX","港币中间价","2010-03-26","0.8796"
"HKDCNY.EX","港币中间价","2010-03-29","0.8793"
"HKDCNY.EX","港币中间价","2010-03-30","0.8793"
"HKDCNY.EX","港币中间价","2010-03-31","0.8792"
"HKDCNY.EX","港币中间价","2010-04-01","0.8792"
"HKDCNY.EX","港币中间价","2010-04-02","0.8788"
"HKDCNY.EX","港币中间价","2010-04-06","0.8790"
"HKDCNY.EX","港币中间价","2010-04-07","0.8792"
"HKDCNY.EX","港币中间价","2010-04-08","0.8795"
"HKDCNY.EX","港币中间价","2010-04-09","0.8797"
"HKDCNY.EX","港币中间价","2010-04-12","0.8800"
"HKDCNY.EX","港币中间价","2010-04-13","0.8796"
"HKDCNY.EX","港币中间价","2010-04-14","0.8798"
"HKDCNY.EX","港币中间价","2010-04-15","0.8795"
"HKDCNY.EX","港币中间价","2010-04-16","0.8795"
"HKDCNY.EX","港币中间价","2010-04-19","0.8794"
"HKDCNY.EX","港币中间价","2010-04-20","0.8794"
"HKDCNY.EX","港币中间价","2010-04-21","0.8794"
"HKDCNY.EX","港币中间价","2010-04-22","0.8793"
"HKDCNY.EX","港币中间价","2010-04-23","0.8795"
"HKDCNY.EX","港币中间价","2010-04-26","0.8794"
"HKDCNY.EX","港币中间价","2010-04-27","0.8792"
"HKDCNY.EX","港币中间价","2010-04-28","0.8792"
"HKDCNY.EX","港币中间价","2010-04-29","0.8789"
"HKDCNY.EX","港币中间价","2010-04-30","0.8790"
"HKDCNY.EX","港币中间价","2010-05-04","0.8794"
"HKDCNY.EX","港币中间价","2010-05-05","0.8791"
"HKDCNY.EX","港币中间价","2010-05-06","0.8790"
"HKDCNY.EX","港币中间价","2010-05-07","0.8775"
"HKDCNY.EX","港币中间价","2010-05-10","0.8778"
"HKDCNY.EX","港币中间价","2010-05-11","0.8774"
"HKDCNY.EX","港币中间价","2010-05-12","0.8774"
"HKDCNY.EX","港币中间价","2010-05-13","0.8772"
"HKDCNY.EX","港币中间价","2010-05-14","0.8773"
"HKDCNY.EX","港币中间价","2010-05-17","0.8766"
"HKDCNY.EX","港币中间价","2010-05-18","0.8754"
"HKDCNY.EX","港币中间价","2010-05-19","0.8751"
"HKDCNY.EX","港币中间价","2010-05-20","0.8754"
"HKDCNY.EX","港币中间价","2010-05-21","0.8749"
"HKDCNY.EX","港币中间价","2010-05-24","0.8749"
"HKDCNY.EX","港币中间价","2010-05-25","0.8752"
"HKDCNY.EX","港币中间价","2010-05-26","0.8753"
"HKDCNY.EX","港币中间价","2010-05-27","0.8772"
"HKDCNY.EX","港币中间价","2010-05-28","0.8770"
"HKDCNY.EX","港币中间价","2010-05-31","0.8766"
"HKDCNY.EX","港币中间价","2010-06-01","0.8765"
"HKDCNY.EX","港币中间价","2010-06-02","0.8762"
"HKDCNY.EX","港币中间价","2010-06-03","0.8763"
"HKDCNY.EX","港币中间价","2010-06-04","0.8766"
"HKDCNY.EX","港币中间价","2010-06-07","0.8761"
"HKDCNY.EX","港币中间价","2010-06-08","0.8748"
"HKDCNY.EX","港币中间价","2010-06-09","0.8750"
"HKDCNY.EX","港币中间价","2010-06-10","0.8752"
"HKDCNY.EX","港币中间价","2010-06-11","0.8766"
"HKDCNY.EX","港币中间价","2010-06-17","0.8763"
"HKDCNY.EX","港币中间价","2010-06-18","0.8769"
"HKDCNY.EX","港币中间价","2010-06-21","0.8786"
"HKDCNY.EX","港币中间价","2010-06-22","0.8744"
"HKDCNY.EX","港币中间价","2010-06-23","0.8753"
"HKDCNY.EX","港币中间价","2010-06-24","0.8756"
"HKDCNY.EX","港币中间价","2010-06-25","0.8729"
"HKDCNY.EX","港币中间价","2010-06-28","0.8728"
"HKDCNY.EX","港币中间价","2010-06-29","0.8725"
"HKDCNY.EX","港币中间价","2010-06-30","0.8724"
"HKDCNY.EX","港币中间价","2010-07-01","0.8714"
"HKDCNY.EX","港币中间价","2010-07-02","0.8694"
"HKDCNY.EX","港币中间价","2010-07-05","0.8689"
"HKDCNY.EX","港币中间价","2010-07-06","0.8702"
"HKDCNY.EX","港币中间价","2010-07-07","0.8701"
"HKDCNY.EX","港币中间价","2010-07-08","0.8702"
"HKDCNY.EX","港币中间价","2010-07-09","0.8701"
"HKDCNY.EX","港币中间价","2010-07-12","0.8715"
"HKDCNY.EX","港币中间价","2010-07-13","0.8720"
"HKDCNY.EX","港币中间价","2010-07-14","0.8714"
"HKDCNY.EX","港币中间价","2010-07-15","0.8717"
"HKDCNY.EX","港币中间价","2010-07-16","0.8715"
"HKDCNY.EX","港币中间价","2010-07-19","0.8719"
"HKDCNY.EX","港币中间价","2010-07-20","0.8721"
"HKDCNY.EX","港币中间价","2010-07-21","0.8716"
"HKDCNY.EX","港币中间价","2010-07-22","0.8727"
"HKDCNY.EX","港币中间价","2010-07-23","0.8720"
"HKDCNY.EX","港币中间价","2010-07-26","0.8726"
"HKDCNY.EX","港币中间价","2010-07-27","0.8722"
"HKDCNY.EX","港币中间价","2010-07-28","0.8727"
"HKDCNY.EX","港币中间价","2010-07-29","0.8727"
"HKDCNY.EX","港币中间价","2010-07-30","0.8724"
"HKDCNY.EX","港币中间价","2010-08-02","0.8723"
"HKDCNY.EX","港币中间价","2010-08-03","0.8722"
"HKDCNY.EX","港币中间价","2010-08-04","0.8725"
"HKDCNY.EX","港币中间价","2010-08-05","0.8729"
"HKDCNY.EX","港币中间价","2010-08-06","0.8724"
"HKDCNY.EX","港币中间价","2010-08-09","0.8719"
"HKDCNY.EX","港币中间价","2010-08-10","0.8728"
"HKDCNY.EX","港币中间价","2010-08-11","0.8728"
"HKDCNY.EX","港币中间价","2010-08-12","0.8757"
"HKDCNY.EX","港币中间价","2010-08-13","0.8758"
"HKDCNY.EX","港币中间价","2010-08-16","0.8756"
"HKDCNY.EX","港币中间价","2010-08-17","0.8746"
"HKDCNY.EX","港币中间价","2010-08-18","0.8737"
"HKDCNY.EX","港币中间价","2010-08-19","0.8739"
"HKDCNY.EX","港币中间价","2010-08-20","0.8735"
"HKDCNY.EX","港币中间价","2010-08-23","0.8745"
"HKDCNY.EX","港币中间价","2010-08-24","0.8746"
"HKDCNY.EX","港币中间价","2010-08-25","0.8745"
"HKDCNY.EX","港币中间价","2010-08-26","0.8749"
"HKDCNY.EX","港币中间价","2010-08-27","0.8743"
"HKDCNY.EX","港币中间价","2010-08-30","0.8745"
"HKDCNY.EX","港币中间价","2010-08-31","0.8753"
"HKDCNY.EX","港币中间价","2010-09-01","0.8757"
"HKDCNY.EX","港币中间价","2010-09-02","0.8745"
"HKDCNY.EX","港币中间价","2010-09-03","0.8744"
"HKDCNY.EX","港币中间价","2010-09-06","0.8730"
"HKDCNY.EX","港币中间价","2010-09-07","0.8729"
"HKDCNY.EX","港币中间价","2010-09-08","0.8739"
"HKDCNY.EX","港币中间价","2010-09-09","0.8727"
"HKDCNY.EX","港币中间价","2010-09-10","0.8704"
"HKDCNY.EX","港币中间价","2010-09-13","0.8692"
"HKDCNY.EX","港币中间价","2010-09-14","0.8674"
"HKDCNY.EX","港币中间价","2010-09-15","0.8659"
"HKDCNY.EX","港币中间价","2010-09-16","0.8649"
"HKDCNY.EX","港币中间价","2010-09-17","0.8649"
"HKDCNY.EX","港币中间价","2010-09-20","0.8642"
"HKDCNY.EX","港币中间价","2010-09-21","0.8629"
"HKDCNY.EX","港币中间价","2010-09-27","0.8650"
"HKDCNY.EX","港币中间价","2010-09-28","0.8642"
"HKDCNY.EX","港币中间价","2010-09-29","0.8628"
"HKDCNY.EX","港币中间价","2010-09-30","0.8635"
"HKDCNY.EX","港币中间价","2010-10-08","0.8616"
"HKDCNY.EX","港币中间价","2010-10-11","0.8603"
"HKDCNY.EX","港币中间价","2010-10-12","0.8606"
"HKDCNY.EX","港币中间价","2010-10-13","0.8596"
"HKDCNY.EX","港币中间价","2010-10-14","0.8580"
"HKDCNY.EX","港币中间价","2010-10-15","0.8570"
"HKDCNY.EX","港币中间价","2010-10-18","0.8576"
"HKDCNY.EX","港币中间价","2010-10-19","0.8579"
"HKDCNY.EX","港币中间价","2010-10-20","0.8602"
"HKDCNY.EX","港币中间价","2010-10-21","0.8590"
"HKDCNY.EX","港币中间价","2010-10-22","0.8598"
"HKDCNY.EX","港币中间价","2010-10-25","0.8596"
"HKDCNY.EX","港币中间价","2010-10-26","0.8606"
"HKDCNY.EX","港币中间价","2010-10-27","0.8623"
"HKDCNY.EX","港币中间价","2010-10-28","0.8634"
"HKDCNY.EX","港币中间价","2010-10-29","0.8626"
"HKDCNY.EX","港币中间价","2010-11-01","0.8628"
"HKDCNY.EX","港币中间价","2010-11-02","0.8633"
"HKDCNY.EX","港币中间价","2010-11-03","0.8620"
"HKDCNY.EX","港币中间价","2010-11-04","0.8606"
"HKDCNY.EX","港币中间价","2010-11-05","0.8594"
"HKDCNY.EX","港币中间价","2010-11-08","0.8604"
"HKDCNY.EX","港币中间价","2010-11-09","0.8589"
"HKDCNY.EX","港币中间价","2010-11-10","0.8572"
"HKDCNY.EX","港币中间价","2010-11-11","0.8546"
"HKDCNY.EX","港币中间价","2010-11-12","0.8545"
"HKDCNY.EX","港币中间价","2010-11-15","0.8554"
"HKDCNY.EX","港币中间价","2010-11-16","0.8570"
"HKDCNY.EX","港币中间价","2010-11-17","0.8573"
"HKDCNY.EX","港币中间价","2010-11-18","0.8569"
"HKDCNY.EX","港币中间价","2010-11-19","0.8565"
"HKDCNY.EX","港币中间价","2010-11-22","0.8562"
"HKDCNY.EX","港币中间价","2010-11-23","0.8569"
"HKDCNY.EX","港币中间价","2010-11-24","0.8583"
"HKDCNY.EX","港币中间价","2010-11-25","0.8579"
"HKDCNY.EX","港币中间价","2010-11-26","0.8576"
"HKDCNY.EX","港币中间价","2010-11-29","0.8591"
"HKDCNY.EX","港币中间价","2010-11-30","0.8598"
"HKDCNY.EX","港币中间价","2010-12-01","0.8599"
"HKDCNY.EX","港币中间价","2010-12-02","0.8587"
"HKDCNY.EX","港币中间价","2010-12-03","0.8575"
"HKDCNY.EX","港币中间价","2010-12-06","0.8567"
"HKDCNY.EX","港币中间价","2010-12-07","0.8575"
"HKDCNY.EX","港币中间价","2010-12-08","0.8579"
"HKDCNY.EX","港币中间价","2010-12-09","0.8581"
"HKDCNY.EX","港币中间价","2010-12-10","0.8571"
"HKDCNY.EX","港币中间价","2010-12-13","0.8568"
"HKDCNY.EX","港币中间价","2010-12-14","0.8554"
"HKDCNY.EX","港币中间价","2010-12-15","0.8562"
"HKDCNY.EX","港币中间价","2010-12-16","0.8569"
"HKDCNY.EX","港币中间价","2010-12-17","0.8563"
"HKDCNY.EX","港币中间价","2010-12-20","0.8566"
"HKDCNY.EX","港币中间价","2010-12-21","0.8563"
"HKDCNY.EX","港币中间价","2010-12-22","0.8560"
"HKDCNY.EX","港币中间价","2010-12-23","0.8545"
"HKDCNY.EX","港币中间价","2010-12-24","0.8533"
"HKDCNY.EX","港币中间价","2010-12-27","0.8521"
"HKDCNY.EX","港币中间价","2010-12-28","0.8514"
"HKDCNY.EX","港币中间价","2010-12-29","0.8513"
"HKDCNY.EX","港币中间价","2010-12-30","0.8510"
"HKDCNY.EX","港币中间价","2010-12-31","0.8509"
"HKDCNY.EX","港币中间价","2011-01-04","0.8521"
"HKDCNY.EX","港币中间价","2011-01-05","0.8533"
"HKDCNY.EX","港币中间价","2011-01-06","0.8534"
"HKDCNY.EX","港币中间价","2011-01-07","0.8534"
"HKDCNY.EX","港币中间价","2011-01-10","0.8535"
"HKDCNY.EX","港币中间价","2011-01-11","0.8515"
"HKDCNY.EX","港币中间价","2011-01-12","0.8504"
"HKDCNY.EX","港币中间价","2011-01-13","0.8491"
"HKDCNY.EX","港币中间价","2011-01-14","0.8475"
"HKDCNY.EX","港币中间价","2011-01-17","0.8476"
"HKDCNY.EX","港币中间价","2011-01-18","0.8473"
"HKDCNY.EX","港币中间价","2011-01-19","0.8471"
"HKDCNY.EX","港币中间价","2011-01-20","0.8470"
"HKDCNY.EX","港币中间价","2011-01-21","0.8464"
"HKDCNY.EX","港币中间价","2011-01-24","0.8457"
"HKDCNY.EX","港币中间价","2011-01-25","0.8451"
"HKDCNY.EX","港币中间价","2011-01-26","0.8456"
"HKDCNY.EX","港币中间价","2011-01-27","0.8464"
"HKDCNY.EX","港币中间价","2011-01-28","0.8465"
"HKDCNY.EX","港币中间价","2011-01-31","0.8456"
"HKDCNY.EX","港币中间价","2011-02-01","0.8448"
"HKDCNY.EX","港币中间价","2011-02-09","0.8459"
"HKDCNY.EX","港币中间价","2011-02-10","0.8457"
"HKDCNY.EX","港币中间价","2011-02-11","0.8467"
"HKDCNY.EX","港币中间价","2011-02-14","0.8466"
"HKDCNY.EX","港币中间价","2011-02-15","0.8459"
"HKDCNY.EX","港币中间价","2011-02-16","0.8450"
"HKDCNY.EX","港币中间价","2011-02-17","0.8449"
"HKDCNY.EX","港币中间价","2011-02-18","0.8447"
"HKDCNY.EX","港币中间价","2011-02-21","0.8441"
"HKDCNY.EX","港币中间价","2011-02-22","0.8448"
"HKDCNY.EX","港币中间价","2011-02-23","0.8448"
"HKDCNY.EX","港币中间价","2011-02-24","0.8441"
"HKDCNY.EX","港币中间价","2011-02-25","0.8436"
"HKDCNY.EX","港币中间价","2011-02-28","0.8436"
"HKDCNY.EX","港币中间价","2011-03-01","0.8437"
"HKDCNY.EX","港币中间价","2011-03-02","0.8437"
"HKDCNY.EX","港币中间价","2011-03-03","0.8432"
"HKDCNY.EX","港币中间价","2011-03-04","0.8432"
"HKDCNY.EX","港币中间价","2011-03-07","0.8430"
"HKDCNY.EX","港币中间价","2011-03-08","0.8435"
"HKDCNY.EX","港币中间价","2011-03-09","0.8440"
"HKDCNY.EX","港币中间价","2011-03-10","0.8438"
"HKDCNY.EX","港币中间价","2011-03-11","0.8440"
"HKDCNY.EX","港币中间价","2011-03-14","0.8434"
"HKDCNY.EX","港币中间价","2011-03-15","0.8430"
"HKDCNY.EX","港币中间价","2011-03-16","0.8431"
"HKDCNY.EX","港币中间价","2011-03-17","0.8419"
"HKDCNY.EX","港币中间价","2011-03-18","0.8417"
"HKDCNY.EX","港币中间价","2011-03-21","0.8415"
"HKDCNY.EX","港币中间价","2011-03-22","0.8412"
"HKDCNY.EX","港币中间价","2011-03-23","0.8415"
"HKDCNY.EX","港币中间价","2011-03-24","0.8420"
"HKDCNY.EX","港币中间价","2011-03-25","0.8413"
"HKDCNY.EX","港币中间价","2011-03-28","0.8418"
"HKDCNY.EX","港币中间价","2011-03-29","0.8415"
"HKDCNY.EX","港币中间价","2011-03-30","0.8415"
"HKDCNY.EX","港币中间价","2011-03-31","0.8422"
"HKDCNY.EX","港币中间价","2011-04-01","0.8424"
"HKDCNY.EX","港币中间价","2011-04-06","0.8427"
"HKDCNY.EX","港币中间价","2011-04-07","0.8419"
"HKDCNY.EX","港币中间价","2011-04-08","0.8418"
"HKDCNY.EX","港币中间价","2011-04-11","0.8418"
"HKDCNY.EX","港币中间价","2011-04-12","0.8419"
"HKDCNY.EX","港币中间价","2011-04-13","0.8408"
"HKDCNY.EX","港币中间价","2011-04-14","0.8402"
"HKDCNY.EX","港币中间价","2011-04-15","0.8398"
"HKDCNY.EX","港币中间价","2011-04-18","0.8399"
"HKDCNY.EX","港币中间价","2011-04-19","0.8398"
"HKDCNY.EX","港币中间价","2011-04-20","0.8396"
"HKDCNY.EX","港币中间价","2011-04-21","0.8394"
"HKDCNY.EX","港币中间价","2011-04-22","0.8388"
"HKDCNY.EX","港币中间价","2011-04-25","0.8386"
"HKDCNY.EX","港币中间价","2011-04-26","0.8386"
"HKDCNY.EX","港币中间价","2011-04-27","0.8376"
"HKDCNY.EX","港币中间价","2011-04-28","0.8372"
"HKDCNY.EX","港币中间价","2011-04-29","0.8364"
"HKDCNY.EX","港币中间价","2011-05-03","0.8368"
"HKDCNY.EX","港币中间价","2011-05-04","0.8370"
"HKDCNY.EX","港币中间价","2011-05-05","0.8367"
"HKDCNY.EX","港币中间价","2011-05-06","0.8363"
"HKDCNY.EX","港币中间价","2011-05-09","0.8363"
"HKDCNY.EX","港币中间价","2011-05-10","0.8356"
"HKDCNY.EX","港币中间价","2011-05-11","0.8357"
"HKDCNY.EX","港币中间价","2011-05-12","0.8363"
"HKDCNY.EX","港币中间价","2011-05-13","0.8365"
"HKDCNY.EX","港币中间价","2011-05-16","0.8374"
"HKDCNY.EX","港币中间价","2011-05-17","0.8372"
"HKDCNY.EX","港币中间价","2011-05-18","0.8370"
"HKDCNY.EX","港币中间价","2011-05-19","0.8367"
"HKDCNY.EX","港币中间价","2011-05-20","0.8359"
"HKDCNY.EX","港币中间价","2011-05-23","0.8361"
"HKDCNY.EX","港币中间价","2011-05-24","0.8362"
"HKDCNY.EX","港币中间价","2011-05-25","0.8351"
"HKDCNY.EX","港币中间价","2011-05-26","0.8341"
"HKDCNY.EX","港币中间价","2011-05-27","0.8338"
"HKDCNY.EX","港币中间价","2011-05-30","0.8335"
"HKDCNY.EX","港币中间价","2011-05-31","0.8337"
